"06_3851"	"06_6554"	"06_7656"	"07_0971"	"07_6215"	"08_0100"	"08_1700"	"08_1711"	"08_1714"	"CE_M_09_1073"	"CE_M_09_3054"	"CE_M_10_4053"	"CE_M_10_4054"	"CE_R_10_0273"	"CE_R_10_0305"	"CE_R_10_0306"	"CE_R_11_0270"	"CE_R2_11_0134"	"CE_R2_11_0350"	"CE_R2_11_0374"	"CGY_HR_076"	"CGY_HR_080"	"CHR_026"	"CHR_028"	"CHR_090"	"CHR_130"	"CI_0136"	"CI_0165"	"CI_0168"	"CI_0182"	"CI_0346"	"CI_0392"	"CI_0405"	"CI_0450"	"CI_0532"	"CI_0637"	"CI_0677"	"CI_0697"	"CI_0765"	"CI_1096"	"CI_1109"	"CI_1653"	"CI_1660"	"CI_1920"	"CI_1943"	"CI_1964"	"CI_1969"	"CI_2009"	"CI_2423"	"CI_2533"	"CI_2536"	"CI_2548"	"CI_2705"	"CI_2989"	"CI_3074"	"CI_4353"	"CI_4835"	"CI_5997"
"CGY_HR_076"	0.586466094678312	0.2877507211089	0.574356007868504	0.568796853027184	0.55791538300635	0.361219910331845	0.3605070544799	0.358580235329738	0.357652706197131	0.258310175031062	0.239295629013416	0.250708353565672	0.250708353565672	0.329116301046218	0.328831912075534	0.328831912075534	0.320484114331306	0.324050324115045	0.301280747667687	0.300932657752728	1	1	0.667900818475067	0.668361178250727	0.764479510418108	0.767607892579704	0.348050059103462	0.348050059103462	0.348050059103462	0.34867365546998	0.358236485445957	0.393728236739275	0.385697620113288	0.336860087140981	0.33860546467592	0.402161283108658	0.384071971611984	0.343753093110476	0.350656698374059	0.440421883188385	0.437411574840522	0.364497240235018	0.271562020966778	0.353310868285008	0.392357443292751	0.365507708376702	0.365507708376702	0.338348603882047	0.26231052575401	0.331348109570614	0.331348109570614	0.289629774403265	0.287673040819964	0.27096973914859	0.268643882692701	0.292302033787563	0.165658611394639	0.161246727853938
"CGY_HR_080"	0.586560244918424	0.287845108205211	0.574424162021661	0.568855613964796	0.557959341829184	0.361267919104865	0.360554159132662	0.358624980535991	0.357696358152021	0.25833526286282	0.239321548773339	0.25072883887931	0.25072883887931	0.329136697269061	0.328852154240037	0.328852154240037	0.320500317678997	0.324068143564915	0.301297404205584	0.30094916043652	1	1	0.667786605750655	0.668245557663091	0.766011104747876	0.769275671636111	0.347947126663053	0.347947126663053	0.347947126663053	0.348569000308688	0.358117566642767	0.393606619611729	0.385570652645261	0.33672913115813	0.338468284080696	0.402009076607838	0.383915316474181	0.343595781135793	0.3504676861305	0.44119549515259	0.437951423737009	0.364629116824207	0.27169029066777	0.353408701067941	0.39245376902216	0.365603542020112	0.365603542020112	0.338442990978358	0.262385339041004	0.331419916005922	0.331419916005922	0.289701580838574	0.287741194973121	0.27101339110348	0.26868490932445	0.292318907568372	0.16567481474233	0.161261133249007
"CHR_026"	0.564791469977542	0.266033589467289	0.557668200201527	0.554088391643867	0.546555930685025	0.348913911817846	0.348410295518087	0.34703510515474	0.346365961413369	0.251707925124542	0.232470391875048	0.245364375490664	0.245364375490664	0.323797102052014	0.323555600568095	0.323555600568095	0.316350066418104	0.31945501124702	0.29701677583764	0.296712743353591	0.667900818475067	0.667786605750655	1	0.947987828428476	0.779896859098823	0.780110034962072	0.42595454817982	0.42595454817982	0.42595454817982	0.432795043502541	0.468932013280171	0.505879025415076	0.45898101982996	0.399932896554346	0.389815429366919	0.452940415391071	0.412233677379941	0.371338277503476	0.357541666270398	0.478619452930569	0.381765895524568	0.345322923398081	0.243982224128966	0.33970586457903	0.484210799111193	0.33379621062238	0.33379621062238	0.359916894623955	0.244439529217611	0.427834749542481	0.427834749542481	0.268300646694442	0.267086057593806	0.255783818805649	0.254085843489265	0.32432933929527	0.161683629986936	0.15779169196883
"CHR_028"	0.564998471059855	0.266240876464152	0.557839324105917	0.554243910419892	0.546683113352562	0.349049359080461	0.34854393359703	0.347163925370549	0.34649250065978	0.251790293655969	0.232554989094646	0.245433919256629	0.245433919256629	0.323866388961818	0.323624442515842	0.323624442515842	0.316406870139774	0.319516719897438	0.297074967165313	0.2967704646742	0.668361178250727	0.668245557663091	0.947987828428476	1	0.780324428979721	0.780540055153661	0.422001542691987	0.422001542691987	0.422001542691987	0.428099066191852	0.482728624513249	0.514251115067564	0.463828895530301	0.403687912923115	0.392648385978549	0.454816748908861	0.413958985991698	0.373043973542388	0.358714225793376	0.479019657802425	0.382144877039782	0.345568546867785	0.24422467312125	0.33991723894654	0.484420402175868	0.334005229831483	0.334005229831483	0.360124181620818	0.244620780058015	0.428011517129753	0.428011517129753	0.268477414281713	0.267257181498197	0.25591035805206	0.254206774620541	0.324388192406939	0.161740433708605	0.157842894775816
"CHR_090"	0.589729150186371	0.291020078514487	0.576933518065974	0.571129587607502	0.559865482050878	0.363274328607642	0.362538160104633	0.360550568358569	0.359594912241272	0.259777834151146	0.240784431391339	0.252059247144584	0.252059247144584	0.330464937838563	0.330176646675916	0.330176646675916	0.321726687295445	0.325333744229737	0.302534770752796	0.302182793245781	0.764479510418108	0.766011104747876	0.779896859098823	0.780324428979721	1	0.973993914214238	0.336657416476932	0.336657416476932	0.336657416476932	0.337240622794914	0.346470623943984	0.400360625565199	0.373745190096606	0.324815531014943	0.326417564404416	0.408090396907849	0.371438952948865	0.331105149174863	0.33729509403172	0.58195354807222	0.463549093559898	0.377502215517201	0.275510969255653	0.365397105012328	0.50959501125132	0.359079765256452	0.359079765256452	0.384903383671153	0.265221566329277	0.447937802066426	0.447937802066426	0.288403699218387	0.286351375458254	0.269012769633552	0.26661945196313	0.329914945252405	0.167060250864276	0.162602974017349
"CHR_130"	0.589529049173411	0.290819442469534	0.576791131363786	0.571007574976407	0.559775075137263	0.363175334220406	0.362441086697321	0.360458497512374	0.359505154181725	0.259726857443581	0.240731736367233	0.252017743986595	0.252017743986595	0.330423617513906	0.330135642463095	0.330135642463095	0.321693948330893	0.325297703063665	0.302501106460725	0.302149443153811	0.767607892579704	0.769275671636111	0.780110034962072	0.780540055153661	0.973993914214238	1	0.336850813044305	0.336850813044305	0.336850813044305	0.337437057018477	0.346691974739392	0.400586643423386	0.373980418773066	0.32505758895775	0.326670217554431	0.408368315593415	0.371724268780084	0.33139155400836	0.337633103984501	0.578950437649696	0.461917582124484	0.377214713336459	0.275232017405621	0.36518866641513	0.509389989697453	0.358875857955661	0.358875857955661	0.3847027476262	0.265064583460104	0.447787425708823	0.447787425708823	0.288253322860784	0.286208988756065	0.268923011574005	0.266535234529349	0.329880837203696	0.167027511899724	0.162573900903925
"CI_0136"	0.261704903821221	0.560563632688285	0.254889002960867	0.25144376983494	0.244157058933599	0.313109844901862	0.312621946596048	0.311288649157831	0.310639357411101	0.45922522206778	0.528063305793407	0.452994802804766	0.452994802804766	0.288572656183273	0.288335086907404	0.288335086907404	0.281236111133572	0.284297598494894	0.261890520737747	0.26159065391945	0.348050059103462	0.347947126663053	0.42595454817982	0.422001542691987	0.336657416476932	0.336850813044305	1	1	1	0.932775243453268	0.818269088417493	0.580150926672978	0.632807855619269	0.768684147841107	0.627186305739443	0.552186891389892	0.750990073470823	0.614976831186758	0.740346949017872	0.633220752359977	0.634276224949456	0.415607654112348	0.355554431754026	0.545995378748159	0.402303142703806	0.683466360354312	0.683466360354312	0.54132719061739	0.355402049977005	0.40097001203581	0.40097001203581	0.39204047290405	0.390874421421157	0.379958109204724	0.378308992927666	0.562665815898201	0.368969866515757	0.365127620968182
"CI_0165"	0.261704903821221	0.560563632688285	0.254889002960867	0.25144376983494	0.244157058933599	0.313109844901862	0.312621946596048	0.311288649157831	0.310639357411101	0.45922522206778	0.528063305793407	0.452994802804766	0.452994802804766	0.288572656183273	0.288335086907404	0.288335086907404	0.281236111133572	0.284297598494894	0.261890520737747	0.26159065391945	0.348050059103462	0.347947126663053	0.42595454817982	0.422001542691987	0.336657416476932	0.336850813044305	1	1	1	0.932775243453268	0.818269088417493	0.580150926672978	0.632807855619269	0.768684147841107	0.627186305739443	0.552186891389892	0.750990073470823	0.614976831186758	0.740346949017872	0.633220752359977	0.634276224949456	0.415607654112348	0.355554431754026	0.545995378748159	0.402303142703806	0.683466360354312	0.683466360354312	0.54132719061739	0.355402049977005	0.40097001203581	0.40097001203581	0.39204047290405	0.390874421421157	0.379958109204724	0.378308992927666	0.562665815898201	0.368969866515757	0.365127620968182
"CI_0168"	0.261704903821221	0.560563632688285	0.254889002960867	0.25144376983494	0.244157058933599	0.313109844901862	0.312621946596048	0.311288649157831	0.310639357411101	0.45922522206778	0.528063305793407	0.452994802804766	0.452994802804766	0.288572656183273	0.288335086907404	0.288335086907404	0.281236111133572	0.284297598494894	0.261890520737747	0.26159065391945	0.348050059103462	0.347947126663053	0.42595454817982	0.422001542691987	0.336657416476932	0.336850813044305	1	1	1	0.932775243453268	0.818269088417493	0.580150926672978	0.632807855619269	0.768684147841107	0.627186305739443	0.552186891389892	0.750990073470823	0.614976831186758	0.740346949017872	0.633220752359977	0.634276224949456	0.415607654112348	0.355554431754026	0.545995378748159	0.402303142703806	0.683466360354312	0.683466360354312	0.54132719061739	0.355402049977005	0.40097001203581	0.40097001203581	0.39204047290405	0.390874421421157	0.379958109204724	0.378308992927666	0.562665815898201	0.368969866515757	0.365127620968182
"CI_0182"	0.26200110681491	0.560860225940309	0.255135838397202	0.251668883616259	0.244342337586648	0.31330679470318	0.312816345222646	0.311476243803634	0.310823725600266	0.45934644624754	0.528187746540972	0.453097453623918	0.453097453623918	0.28867493389585	0.288436718168634	0.288436718168634	0.281320202728721	0.284388848278818	0.261976639025739	0.26167608587514	0.34867365546998	0.348569000308688	0.432795043502541	0.428099066191852	0.337240622794914	0.337437057018477	0.932775243453268	0.932775243453268	0.932775243453268	1	0.823169807578676	0.58440288873059	0.636221012210615	0.771687258263631	0.62974540090889	0.554144840887216	0.752835634913076	0.616807382086304	0.741728166990036	0.633769818515077	0.634798537575001	0.41595612891775	0.355898643810509	0.546297545624349	0.402602895438022	0.683765316924091	0.683765316924091	0.541623783869415	0.355662900513227	0.40122466584824	0.40122466584824	0.392295126716481	0.391121256857492	0.380142477393888	0.37848541418218	0.562752900310983	0.369053958110906	0.365203518872007
"CI_0346"	0.268957124904722	0.527343042480715	0.261715913642439	0.258084885658142	0.250459543500346	0.31951126481031	0.319001720749585	0.317610747908623	0.316934133718513	0.464988779181442	0.493377573273751	0.458603358136486	0.458603358136486	0.294178103565344	0.293935149934725	0.293935149934725	0.286690343466417	0.289811286208765	0.267361578221321	0.267056012882559	0.358236485445957	0.358117566642767	0.468932013280171	0.482728624513249	0.346470623943984	0.346691974739392	0.818269088417493	0.818269088417493	0.818269088417493	0.823169807578676	1	0.634359660220739	0.714984519585417	0.770091500923683	0.651433597185823	0.548509162107453	0.774420623006926	0.628692078288297	0.717757277151613	0.60224486210787	0.603056742600089	0.413791094017143	0.353700580735989	0.512823079071277	0.440538491297414	0.690742429970463	0.690742429970463	0.50810660040982	0.352825461220545	0.398340186585761	0.398340186585761	0.389410647454001	0.388177522578919	0.376729075988327	0.375012737813193	0.527668705793952	0.364900289324793	0.36099008914793
"CI_0392"	0.278540070574763	0.434545556774504	0.271233714961378	0.267574495000437	0.259898181449966	0.309917120954338	0.30940432685341	0.30800470475721	0.307323998508012	0.391014046078548	0.400359185025188	0.384605848562344	0.384605848562344	0.284465852687243	0.284222109874554	0.284222109874554	0.276955978379759	0.280085603896096	0.257629668654691	0.257323271513046	0.393728236739275	0.393606619611729	0.505879025415076	0.514251115067564	0.400360625565199	0.400586643423386	0.580150926672978	0.580150926672978	0.580150926672978	0.58440288873059	0.634359660220739	1	0.619467353733166	0.594967040496259	0.644213494234823	0.845154659966812	0.563985352583643	0.618207408449062	0.534582779272247	0.553701946172241	0.646377208044836	0.675911033239371	0.479451909809685	0.603451772764833	0.513069991880761	0.477055156677383	0.477055156677383	0.500138452677966	0.479417227666063	0.568431065016765	0.568431065016765	0.505128717151672	0.503885375178787	0.492356611106374	0.490630219735951	0.469725028680475	0.369840595495176	0.365920490616536
"CI_0405"	0.295023073049134	0.355791459495211	0.287592562192168	0.283879806304321	0.276106994441895	0.328534936864839	0.328015995659612	0.326600021917482	0.325911583317884	0.340405428116156	0.321186583361217	0.333954496413077	0.333954496413077	0.302861265549631	0.302616043428326	0.302616043428326	0.295309972359073	0.298455851944791	0.275988258248376	0.275680304254101	0.385697620113288	0.385570652645261	0.45898101982996	0.463828895530301	0.373745190096606	0.373980418773066	0.632807855619269	0.632807855619269	0.632807855619269	0.636221012210615	0.714984519585417	0.619467353733166	1	0.688991229906631	0.684027638769979	0.569684680619962	0.660878191613365	0.648309361912718	0.599790671876101	0.43174608768515	0.432439174882361	0.423396374616331	0.363288842123729	0.388912236858746	0.614237292599235	0.566819084938473	0.566819084938473	0.384174065043364	0.362088677367425	0.407579816424779	0.407579816424779	0.398650277293019	0.397387504461981	0.385706525587697	0.383961148052758	0.35534636870504	0.409234203931734	0.405295570729461
"CI_0450"	0.245512811197662	0.496758099451935	0.237993837150899	0.23424309010974	0.226402032798418	0.295516448883969	0.342612212553355	0.293565645153927	0.340490797282814	0.440594440359715	0.461857004733638	0.481732634804755	0.481732634804755	0.317305473222398	0.317059216401184	0.269440168782136	0.309725235846573	0.312882467568218	0.330882921025332	0.330573879909176	0.336860087140981	0.33672913115813	0.399932896554346	0.403687912923115	0.324815531014943	0.32505758895775	0.768684147841107	0.768684147841107	0.768684147841107	0.771687258263631	0.770091500923683	0.594967040496259	0.688991229906631	1	0.708527952006887	0.572536883144982	0.815070695342444	0.659518890857887	0.832015467198456	0.573216945130526	0.57385208435665	0.42874503270763	0.368629455289474	0.617984295035854	0.38616207942982	0.71493289380626	0.71493289380626	0.613235943095327	0.367276668297306	0.412756807976072	0.412756807976072	0.403827268844312	0.402550684182617	0.390761930028819	0.389003161671895	0.495956848312054	0.378411372181139	0.374459808644573
"CI_0532"	0.246231691057345	0.361763754739685	0.238581140007481	0.234774122450905	0.226832337526586	0.236452131738185	0.264493873615517	0.234477911225775	0.262347407634793	0.317059626345722	0.326425061922241	0.339106487260731	0.339106487260731	0.23896416807255	0.238716401174981	0.210144972603553	0.231341727168273	0.234515501906051	0.212027896699915	0.211717271676687	0.33860546467592	0.338468284080696	0.389815429366919	0.392648385978549	0.326417564404416	0.326670217554431	0.627186305739443	0.627186305739443	0.627186305739443	0.62974540090889	0.651433597185823	0.644213494234823	0.684027638769979	0.708527952006887	1	0.653950056110036	0.684361671585234	0.866607425841878	0.642774711552912	0.438987617505079	0.439533510542994	0.624847196361627	0.564719543579884	0.423481332679671	0.41546205227115	0.572802125182232	0.572802125182232	0.418717788859267	0.563138891891781	0.608602698515765	0.608602698515765	0.599673159384005	0.598376082277294	0.586428064190321	0.584649586652356	0.360437388305351	0.314313577788553	0.310343186363896
"CI_0637"	0.281983563817041	0.43799415866938	0.274044411289257	0.27011495073536	0.261955433045256	0.312114319761648	0.311570821348987	0.310089621722561	0.309370388496508	0.392326175716202	0.401707833853052	0.385708900393805	0.385708900393805	0.285564735563225	0.285313772413481	0.285313772413481	0.277853116673785	0.28106181035587	0.258549148965152	0.258235181852666	0.402161283108658	0.402009076607838	0.452940415391071	0.454816748908861	0.408090396907849	0.408368315593415	0.552186891389892	0.552186891389892	0.552186891389892	0.554144840887216	0.548509162107453	0.845154659966812	0.569684680619962	0.572536883144982	0.653950056110036	1	0.64983585069693	0.69958781103566	0.565696387822262	0.560859058150261	0.653098784564367	0.68005432916553	0.483536938430122	0.606973522343699	0.516560015638917	0.480534731896132	0.480534731896132	0.503587054572842	0.482404901408264	0.571340232651473	0.571340232651473	0.50803788478638	0.506696071506666	0.49440300109487	0.492582143736521	0.470655171783761	0.370737733789202	0.366727658722361
"CI_0677"	0.288655862422517	0.499429001248471	0.280638284235924	0.276675781506933	0.268457843935697	0.337681182803863	0.384753032814032	0.33564297372585	0.382538162538754	0.482073469039456	0.462887988046363	0.523050773238544	0.523050773238544	0.35862040778186	0.358368602467583	0.310749554848536	0.350885325807968	0.354103198413889	0.331583949567972	0.331269104215507	0.384071971611984	0.383915316474181	0.412233677379941	0.413958985991698	0.371438952948865	0.371724268780084	0.750990073470823	0.750990073470823	0.750990073470823	0.752835634913076	0.774420623006926	0.563985352583643	0.660878191613365	0.815070695342444	0.684361671585234	0.64983585069693	1	0.816666666666666	0.820194852490031	0.578888671774915	0.579164357982173	0.443872571066364	0.383710525159164	0.580236895375015	0.429341946568427	0.758104492017346	0.758104492017346	0.575430654415672	0.381488744411596	0.426907161708905	0.426907161708905	0.417977622577145	0.416623702696214	0.40423786671333	0.402405690178436	0.496666053420731	0.350523843094915	0.346503349724895
"CI_0697"	0.248238525057995	0.363773661109541	0.240209616059939	0.236242347560721	0.228015995659612	0.237717947971916	0.265741646363141	0.235677794007696	0.263524698114337	0.317809385686019	0.327195948909069	0.33973556057738	0.33973556057738	0.239590839661217	0.239338913576098	0.21076748500467	0.231852394116573	0.23507158228867	0.212551389260669	0.212236418044104	0.343753093110476	0.343595781135793	0.371338277503476	0.373043973542388	0.331105149174863	0.33139155400836	0.614976831186758	0.614976831186758	0.614976831186758	0.616807382086304	0.628692078288297	0.618207408449062	0.648309361912718	0.659518890857887	0.866607425841878	0.69958781103566	0.816666666666666	1	0.666359386180608	0.44330488654349	0.443571689395433	0.627277573668857	0.567114449013784	0.425535261872652	0.41749688054101	0.574830665200842	0.574830665200842	0.420727695229123	0.564872744668222	0.610289764715762	0.610289764715762	0.601360225584002	0.600004558329752	0.587605354669865	0.585771549609165	0.360967003788278	0.314824244736854	0.310802258612819
"CI_0765"	0.250671717924746	0.501925092455177	0.242161621976894	0.237993837150899	0.229416115249385	0.298742711684145	0.345791841747418	0.29662159707875	0.343488451608332	0.442494535025226	0.463811090649725	0.483324801803891	0.483324801803891	0.31889152055903	0.318634666786203	0.271015619167155	0.311016082042265	0.314288790158914	0.332206368410723	0.33188627877032	0.350656698374059	0.3504676861305	0.357541666270398	0.358714225793376	0.33729509403172	0.337633103984501	0.740346949017872	0.740346949017872	0.740346949017872	0.741728166990036	0.717757277151613	0.534582779272247	0.599790671876101	0.832015467198456	0.642774711552912	0.565696387822262	0.820194852490031	0.666359386180608	1	0.584650522144335	0.584505327616961	0.435024658697152	0.374814751150268	0.623267221817553	0.391394688310664	0.720148942725316	0.720148942725316	0.618402936098568	0.371719566395477	0.417077470594133	0.417077470594133	0.408147931462374	0.406718469008613	0.393759584354336	0.391858176302482	0.497295862637767	0.379702218376831	0.375619598527094
"CI_1096"	0.293407975734642	0.592324849691783	0.279876165607795	0.273816030104045	0.262158182457988	0.332340236980877	0.331580207257752	0.329530553647704	0.328546242515236	0.471109304738077	0.540232136727621	0.463275185136709	0.463275185136709	0.298821507051745	0.298529367692569	0.298529367692569	0.289978942371004	0.293626103385017	0.270798258928385	0.270442466751648	0.440421883188385	0.44119549515259	0.478619452930569	0.479019657802425	0.58195354807222	0.578950437649696	0.633220752359977	0.633220752359977	0.633220752359977	0.633769818515077	0.60224486210787	0.553701946172241	0.43174608768515	0.573216945130526	0.438987617505079	0.560859058150261	0.578888671774915	0.44330488654349	0.584650522144335	1	0.790953236420292	0.496612100183701	0.394507131629489	0.619183580163091	0.572861136974982	0.572331503423332	0.572331503423332	0.638589107229401	0.382634643678874	0.565267151970111	0.565267151970111	0.405733049122072	0.403579737285789	0.385583147526563	0.383121278541736	0.629136202697345	0.378169648796978	0.373667905751134
"CI_1109"	0.295336213488823	0.594259950022759	0.281086196725809	0.274782535859546	0.26275667159303	0.333037570782243	0.332255356536447	0.330148129330876	0.329137297349465	0.471264541237065	0.540406335157653	0.463326445107779	0.463326445107779	0.298870769711503	0.298575177910212	0.298575177910212	0.28993485583019	0.293617847225846	0.270764201120679	0.270405002630147	0.437411574840522	0.437951423737009	0.381765895524568	0.382144877039782	0.463549093559898	0.461917582124484	0.634276224949456	0.634276224949456	0.634276224949456	0.634798537575001	0.603056742600089	0.646377208044836	0.432439174882361	0.57385208435665	0.439533510542994	0.653098784564367	0.579164357982173	0.443571689395433	0.584505327616961	0.790953236420292	1	0.594928403497521	0.397601348691515	0.716432238386821	0.480426110843457	0.577618196053312	0.577618196053312	0.612233798307174	0.38395428324614	0.472147546180021	0.472147546180021	0.408845198314928	0.406594999800361	0.38797943375735	0.385454276944805	0.606743567225087	0.378057568183702	0.373516182129462
"CI_1653"	0.314862821493161	0.430669576671577	0.28307317932002	0.272350269030753	0.254544440621451	0.26676323842437	0.294219059008633	0.262689641909471	0.28986516834604	0.333348510101783	0.343199240500883	0.352732656095691	0.352732656095691	0.252539134836233	0.252202856071621	0.223631427500193	0.242519622989878	0.246614523503852	0.223463764904599	0.223065532269767	0.364497240235018	0.364629116824207	0.345322923398081	0.345568546867785	0.377502215517201	0.377214713336459	0.415607654112348	0.415607654112348	0.415607654112348	0.41595612891775	0.413791094017143	0.675911033239371	0.423396374616331	0.42874503270763	0.624847196361627	0.68005432916553	0.443872571066364	0.627277573668857	0.435024658697152	0.496612100183701	0.594928403497521	1	0.726025391909126	0.632358287795706	0.530568975196281	0.503477375813192	0.503477375813192	0.524833901146468	0.613358500061989	0.69986691209983	0.69986691209983	0.636564564234737	0.632391506204095	0.60346920951583	0.600041870784456	0.407117403507877	0.325880430581486	0.32088896380015
"CI_1660"	0.339208448163233	0.455040270221484	0.305834661410615	0.294823659405456	0.276691469163486	0.288987856251095	0.316425698565334	0.284851159571382	0.31200661440068	0.355212965379076	0.365073994777225	0.374542960008479	0.374542960008479	0.274348435393872	0.274010425441091	0.245438996869663	0.264283478853219	0.268395493386977	0.245232370691057	0.244832521247666	0.271562020966778	0.27169029066777	0.243982224128966	0.24422467312125	0.275510969255653	0.275232017405621	0.355554431754026	0.355554431754026	0.355554431754026	0.355898643810509	0.353700580735989	0.479451909809685	0.363288842123729	0.368629455289474	0.564719543579884	0.483536938430122	0.383710525159164	0.567114449013784	0.374814751150268	0.394507131629489	0.397601348691515	0.726025391909126	1	0.439563288339188	0.432688096193453	0.446799360024912	0.446799360024912	0.434591129148435	0.625493978509337	0.600295508449722	0.600295508449722	0.595969512703799	0.591659336746229	0.562117004022009	0.558643479193992	0.317056631180428	0.336754661183027	0.331744716759853
"CI_1920"	0.390956613381223	0.644735622836808	0.300538298119426	0.284657704085553	0.261716084175066	0.33462141125159	0.380852426929088	0.329599685119731	0.375525865850614	0.460357876720269	0.482251483938972	0.498071081060868	0.498071081060868	0.333578650819742	0.333219616012953	0.285600568393906	0.322965964098886	0.327283233137297	0.344447892063495	0.34402868266322	0.353310868285008	0.353408701067941	0.33970586457903	0.33991723894654	0.365397105012328	0.36518866641513	0.545995378748159	0.545995378748159	0.545995378748159	0.546297545624349	0.512823079071277	0.603451772764833	0.388912236858746	0.617984295035854	0.423481332679671	0.606973522343699	0.580236895375015	0.425535261872652	0.623267221817553	0.619183580163091	0.716432238386821	0.632358287795706	0.439563288339188	1	0.609384034997213	0.743635430083279	0.743635430083279	0.798423756835508	0.440977366430949	0.524806332636247	0.524806332636247	0.461503984771154	0.454618529765407	0.41532038321088	0.411217915701525	0.544797932316615	0.392041057404779	0.386810861699752
"CI_1943"	0.460515460142503	0.525648830021443	0.352304348443904	0.33594430856425	0.312591388016507	0.368917918438935	0.367509035096712	0.363824319909764	0.362109340473304	0.360954120985223	0.342380721020111	0.351001077580482	0.351001077580482	0.319841122925769	0.319480609572706	0.319480609572706	0.309190205586511	0.313521731132672	0.290199883096039	0.289779331123579	0.392357443292751	0.39245376902216	0.484210799111193	0.484420402175868	0.50959501125132	0.509389989697453	0.402303142703806	0.402303142703806	0.402303142703806	0.402602895438022	0.440538491297414	0.513069991880761	0.614237292599235	0.38616207942982	0.41546205227115	0.516560015638917	0.429341946568427	0.41749688054101	0.391394688310664	0.572861136974982	0.480426110843457	0.530568975196281	0.432688096193453	0.609384034997213	1	0.645112261201808	0.645112261201808	0.619532135178109	0.438634661537068	0.616519719739577	0.616519719739577	0.456985616891538	0.449817443931422	0.409622435960822	0.405470391008857	0.427200932412486	0.423571388202961	0.418325986820513
"CI_1964"	0.457956981223315	0.674454823324979	0.340785832681065	0.324259374076096	0.300765949232324	0.373788990298331	0.419992064175248	0.368670974218111	0.414567542594658	0.499034520919361	0.480464204737673	0.536684691054093	0.536684691054093	0.372191115566375	0.371830106654668	0.324211059035621	0.361527392993126	0.365863691678422	0.34253838939633	0.342117387986741	0.365507708376702	0.365603542020112	0.33379621062238	0.334005229831483	0.359079765256452	0.358875857955661	0.683466360354312	0.683466360354312	0.683466360354312	0.683765316924091	0.690742429970463	0.477055156677383	0.566819084938473	0.71493289380626	0.572802125182232	0.480534731896132	0.758104492017346	0.574830665200842	0.720148942725316	0.572331503423332	0.577618196053312	0.503477375813192	0.446799360024912	0.743635430083279	0.645112261201808	1	1	0.75045647649218	0.453056712799864	0.492968449803941	0.492968449803941	0.484038910672181	0.476771251141354	0.436267246769233	0.432098408369816	0.507770577268204	0.361165910280072	0.355915420639669
"CI_1969"	0.457956981223315	0.674454823324979	0.340785832681065	0.324259374076096	0.300765949232324	0.373788990298331	0.419992064175248	0.368670974218111	0.414567542594658	0.499034520919361	0.480464204737673	0.536684691054093	0.536684691054093	0.372191115566375	0.371830106654668	0.324211059035621	0.361527392993126	0.365863691678422	0.34253838939633	0.342117387986741	0.365507708376702	0.365603542020112	0.33379621062238	0.334005229831483	0.359079765256452	0.358875857955661	0.683466360354312	0.683466360354312	0.683466360354312	0.683765316924091	0.690742429970463	0.477055156677383	0.566819084938473	0.71493289380626	0.572802125182232	0.480534731896132	0.758104492017346	0.574830665200842	0.720148942725316	0.572331503423332	0.577618196053312	0.503477375813192	0.446799360024912	0.743635430083279	0.645112261201808	1	1	0.75045647649218	0.453056712799864	0.492968449803941	0.492968449803941	0.484038910672181	0.476771251141354	0.436267246769233	0.432098408369816	0.507770577268204	0.361165910280072	0.355915420639669
"CI_2009"	0.49311289551686	0.744303371707336	0.304376644699249	0.287329616625623	0.263404000072292	0.336518290922223	0.38269965878118	0.331325594793364	0.377199264877472	0.461386585188057	0.48330177977847	0.49898894755133	0.49898894755133	0.334494504766232	0.334132000970397	0.28651295335135	0.323792179823139	0.328142861323457	0.345283340167156	0.344860984663906	0.338348603882047	0.338442990978358	0.359916894623955	0.360124181620818	0.384903383671153	0.3847027476262	0.54132719061739	0.54132719061739	0.54132719061739	0.541623783869415	0.50810660040982	0.500138452677966	0.384174065043364	0.613235943095327	0.418717788859267	0.503587054572842	0.575430654415672	0.420727695229123	0.618402936098568	0.638589107229401	0.612233798307174	0.524833901146468	0.434591129148435	0.798423756835508	0.619532135178109	0.75045647649218	0.75045647649218	1	0.446364614769582	0.549730942196694	0.549730942196694	0.463530466157692	0.455946999012116	0.414483904904625	0.410263860204102	0.589343786788541	0.392962775854832	0.387696961940341
"CI_2423"	0.362420962945796	0.477534649626152	0.390294043394043	0.351718638002703	0.316313964889197	0.332042694889714	0.358656173963819	0.325090702156568	0.351394114082416	0.384508276534668	0.394698591801396	0.402154327706354	0.402154327706354	0.301929326426349	0.301538792109229	0.2729673635378	0.290510149343032	0.29512623773783	0.271598244126316	0.271150951930563	0.26231052575401	0.262385339041004	0.244439529217611	0.244620780058015	0.265221566329277	0.265064583460104	0.355402049977005	0.355402049977005	0.355402049977005	0.355662900513227	0.352825461220545	0.479417227666063	0.362088677367425	0.367276668297306	0.563138891891781	0.482404901408264	0.381488744411596	0.564872744668222	0.371719566395477	0.382634643678874	0.38395428324614	0.613358500061989	0.625493978509337	0.440977366430949	0.438634661537068	0.453056712799864	0.453056712799864	0.446364614769582	1	0.701440333919146	0.701440333919146	0.694728675206871	0.66293903303373	0.588324818007817	0.582962826179121	0.332801685087001	0.514913765795054	0.509367333603497
