"Var1"	"Var2"	"value"
"497"	"Donkey"	"Cow_Retail"	0.368
"498"	"Horse"	"Cow_Retail"	0.368
"499"	"Llama"	"Cow_Retail"	0.368
"500"	"Seagull"	"Cow_Retail"	0.432
"501"	"Wild Goose"	"Cow_Retail"	0.496
"502"	"Raccoon"	"Cow_Retail"	0.4
"503"	"Cat"	"Cow_Retail"	0.496
"504"	"Dog"	"Cow_Retail"	0.496
"505"	"Fly"	"Cow_Retail"	0.48
"506"	"Rat"	"Cow_Retail"	0.408
"507"	"Skunk"	"Cow_Retail"	0.424
"508"	"Deer"	"Cow_Retail"	0.448
"509"	"Farm Soil"	"Cow_Retail"	0.32
"510"	"Sewage"	"Cow_Retail"	0.528
"511"	"Lake Water"	"Cow_Retail"	0.552
"512"	"Human_Urban"	"Cow_Retail"	0.448
"513"	"Human_Farm Worker"	"Cow_Retail"	0.48
"514"	"Human_Abattoir Worker"	"Cow_Retail"	0.48
"515"	"Farm Lagoon"	"Cow_Retail"	0.368
"516"	"Farm Manure"	"Cow_Retail"	0.392
"517"	"Fresh Produce"	"Cow_Retail"	0.328
"518"	"Raw Milk"	"Cow_Retail"	0.224
"519"	"Beach Sand"	"Cow_Retail"	0.624
"520"	"Irrigation Water"	"Cow_Retail"	0.488
"521"	"Chicken_Abattoir"	"Pig_Farm"	0.256
"522"	"Chicken_Farm"	"Pig_Farm"	0.12
"523"	"Chicken_Retail"	"Pig_Farm"	0.24
"524"	"Turkey_Farm"	"Pig_Farm"	0.12
"525"	"Turkey_Retail"	"Pig_Farm"	0.24
"526"	"Duck_Farm"	"Pig_Farm"	0.12
"527"	"Duck_Retail"	"Pig_Farm"	0.24
"528"	"Goose_Farm"	"Pig_Farm"	0.12
"529"	"Cow_Abattoir"	"Pig_Farm"	0.248
"530"	"Cow_Farm"	"Pig_Farm"	0.168
"531"	"Goat_Farm"	"Pig_Farm"	0.144
"532"	"Sheep_Farm"	"Pig_Farm"	0.144
"533"	"Cow_Retail"	"Pig_Farm"	0.288
"534"	"Pig_Farm"	"Pig_Farm"	0
"535"	"Pig_Retail"	"Pig_Farm"	0.16
"536"	"Sheep_Retail"	"Pig_Farm"	0.24
"537"	"Donkey"	"Pig_Farm"	0.4
"538"	"Horse"	"Pig_Farm"	0.4
"539"	"Llama"	"Pig_Farm"	0.4
"540"	"Seagull"	"Pig_Farm"	0.464
"541"	"Wild Goose"	"Pig_Farm"	0.528
"542"	"Raccoon"	"Pig_Farm"	0.432
"543"	"Cat"	"Pig_Farm"	0.488
"544"	"Dog"	"Pig_Farm"	0.488
"545"	"Fly"	"Pig_Farm"	0.432
"546"	"Rat"	"Pig_Farm"	0.36
"547"	"Skunk"	"Pig_Farm"	0.376
"548"	"Deer"	"Pig_Farm"	0.44
"549"	"Farm Soil"	"Pig_Farm"	0.352
"550"	"Sewage"	"Pig_Farm"	0.6
"551"	"Lake Water"	"Pig_Farm"	0.584
"552"	"Human_Urban"	"Pig_Farm"	0.56
"553"	"Human_Farm Worker"	"Pig_Farm"	0.472
"554"	"Human_Abattoir Worker"	"Pig_Farm"	0.552
"555"	"Farm Lagoon"	"Pig_Farm"	0.4
"556"	"Farm Manure"	"Pig_Farm"	0.424
"557"	"Fresh Produce"	"Pig_Farm"	0.32
"558"	"Raw Milk"	"Pig_Farm"	0.296
"559"	"Beach Sand"	"Pig_Farm"	0.656
"560"	"Irrigation Water"	"Pig_Farm"	0.52
"561"	"Chicken_Abattoir"	"Pig_Retail"	0.216
"562"	"Chicken_Farm"	"Pig_Retail"	0.24
"563"	"Chicken_Retail"	"Pig_Retail"	0.12
"564"	"Turkey_Farm"	"Pig_Retail"	0.24
"565"	"Turkey_Retail"	"Pig_Retail"	0.12
"566"	"Duck_Farm"	"Pig_Retail"	0.24
"567"	"Duck_Retail"	"Pig_Retail"	0.12
"568"	"Goose_Farm"	"Pig_Retail"	0.24
"569"	"Cow_Abattoir"	"Pig_Retail"	0.248
"570"	"Cow_Farm"	"Pig_Retail"	0.288
"571"	"Goat_Farm"	"Pig_Retail"	0.224
"572"	"Sheep_Farm"	"Pig_Retail"	0.224
"573"	"Cow_Retail"	"Pig_Retail"	0.168
"574"	"Pig_Farm"	"Pig_Retail"	0.16
"575"	"Pig_Retail"	"Pig_Retail"	0
"576"	"Sheep_Retail"	"Pig_Retail"	0.12
"577"	"Donkey"	"Pig_Retail"	0.36
"578"	"Horse"	"Pig_Retail"	0.36
"579"	"Llama"	"Pig_Retail"	0.36
"580"	"Seagull"	"Pig_Retail"	0.464
"581"	"Wild Goose"	"Pig_Retail"	0.528
"582"	"Raccoon"	"Pig_Retail"	0.432
"583"	"Cat"	"Pig_Retail"	0.448
"584"	"Dog"	"Pig_Retail"	0.448
"585"	"Fly"	"Pig_Retail"	0.472
"586"	"Rat"	"Pig_Retail"	0.36
"587"	"Skunk"	"Pig_Retail"	0.376
"588"	"Deer"	"Pig_Retail"	0.44
"589"	"Farm Soil"	"Pig_Retail"	0.352
"590"	"Sewage"	"Pig_Retail"	0.56
"591"	"Lake Water"	"Pig_Retail"	0.584
"592"	"Human_Urban"	"Pig_Retail"	0.44
"593"	"Human_Farm Worker"	"Pig_Retail"	0.512
"594"	"Human_Abattoir Worker"	"Pig_Retail"	0.512
"595"	"Farm Lagoon"	"Pig_Retail"	0.4
"596"	"Farm Manure"	"Pig_Retail"	0.424
"597"	"Fresh Produce"	"Pig_Retail"	0.32
"598"	"Raw Milk"	"Pig_Retail"	0.256
"599"	"Beach Sand"	"Pig_Retail"	0.656
"600"	"Irrigation Water"	"Pig_Retail"	0.52
"601"	"Chicken_Abattoir"	"Sheep_Retail"	0.216
"602"	"Chicken_Farm"	"Sheep_Retail"	0.24
"603"	"Chicken_Retail"	"Sheep_Retail"	0.12
"604"	"Turkey_Farm"	"Sheep_Retail"	0.24
"605"	"Turkey_Retail"	"Sheep_Retail"	0.12
"606"	"Duck_Farm"	"Sheep_Retail"	0.24
"607"	"Duck_Retail"	"Sheep_Retail"	0.12
"608"	"Goose_Farm"	"Sheep_Retail"	0.24
"609"	"Cow_Abattoir"	"Sheep_Retail"	0.168
"610"	"Cow_Farm"	"Sheep_Retail"	0.208
"611"	"Goat_Farm"	"Sheep_Retail"	0.144
"612"	"Sheep_Farm"	"Sheep_Retail"	0.144
"613"	"Cow_Retail"	"Sheep_Retail"	0.088
"614"	"Pig_Farm"	"Sheep_Retail"	0.24
"615"	"Pig_Retail"	"Sheep_Retail"	0.12
"616"	"Sheep_Retail"	"Sheep_Retail"	0
"617"	"Donkey"	"Sheep_Retail"	0.32
"618"	"Horse"	"Sheep_Retail"	0.32
"619"	"Llama"	"Sheep_Retail"	0.32
"620"	"Seagull"	"Sheep_Retail"	0.464
"621"	"Wild Goose"	"Sheep_Retail"	0.528
"622"	"Raccoon"	"Sheep_Retail"	0.432
"623"	"Cat"	"Sheep_Retail"	0.448
"624"	"Dog"	"Sheep_Retail"	0.448
"625"	"Fly"	"Sheep_Retail"	0.472
"626"	"Rat"	"Sheep_Retail"	0.36
"627"	"Skunk"	"Sheep_Retail"	0.376
"628"	"Deer"	"Sheep_Retail"	0.4
"629"	"Farm Soil"	"Sheep_Retail"	0.352
"630"	"Sewage"	"Sheep_Retail"	0.56
"631"	"Lake Water"	"Sheep_Retail"	0.584
"632"	"Human_Urban"	"Sheep_Retail"	0.44
"633"	"Human_Farm Worker"	"Sheep_Retail"	0.512
"634"	"Human_Abattoir Worker"	"Sheep_Retail"	0.512
"635"	"Farm Lagoon"	"Sheep_Retail"	0.4
"636"	"Farm Manure"	"Sheep_Retail"	0.424
"637"	"Fresh Produce"	"Sheep_Retail"	0.32
"638"	"Raw Milk"	"Sheep_Retail"	0.176
"639"	"Beach Sand"	"Sheep_Retail"	0.656
"640"	"Irrigation Water"	"Sheep_Retail"	0.52
"641"	"Chicken_Abattoir"	"Donkey"	0.376
"642"	"Chicken_Farm"	"Donkey"	0.4
"643"	"Chicken_Retail"	"Donkey"	0.36
"644"	"Turkey_Farm"	"Donkey"	0.4
"645"	"Turkey_Retail"	"Donkey"	0.36
"646"	"Duck_Farm"	"Donkey"	0.4
"647"	"Duck_Retail"	"Donkey"	0.36
"648"	"Goose_Farm"	"Donkey"	0.4
"649"	"Cow_Abattoir"	"Donkey"	0.368
"650"	"Cow_Farm"	"Donkey"	0.408
"651"	"Goat_Farm"	"Donkey"	0.344
"652"	"Sheep_Farm"	"Donkey"	0.344
"653"	"Cow_Retail"	"Donkey"	0.368
"654"	"Pig_Farm"	"Donkey"	0.4
"655"	"Pig_Retail"	"Donkey"	0.36
"656"	"Sheep_Retail"	"Donkey"	0.32
"657"	"Donkey"	"Donkey"	0
"658"	"Horse"	"Donkey"	0.04
"659"	"Llama"	"Donkey"	0.04
"660"	"Seagull"	"Donkey"	0.424
"661"	"Wild Goose"	"Donkey"	0.448
"662"	"Raccoon"	"Donkey"	0.312
"663"	"Cat"	"Donkey"	0.168
"664"	"Dog"	"Donkey"	0.168
"665"	"Fly"	"Donkey"	0.392
"666"	"Rat"	"Donkey"	0.2
"667"	"Skunk"	"Donkey"	0.216
"668"	"Deer"	"Donkey"	0.24
"669"	"Farm Soil"	"Donkey"	0.392
"670"	"Sewage"	"Donkey"	0.48
"671"	"Lake Water"	"Donkey"	0.504
"672"	"Human_Urban"	"Donkey"	0.48
"673"	"Human_Farm Worker"	"Donkey"	0.592
"674"	"Human_Abattoir Worker"	"Donkey"	0.592
"675"	"Farm Lagoon"	"Donkey"	0.48
"676"	"Farm Manure"	"Donkey"	0.464
"677"	"Fresh Produce"	"Donkey"	0.44
"678"	"Raw Milk"	"Donkey"	0.296
"679"	"Beach Sand"	"Donkey"	0.496
"680"	"Irrigation Water"	"Donkey"	0.52
"681"	"Chicken_Abattoir"	"Horse"	0.376
"682"	"Chicken_Farm"	"Horse"	0.4
"683"	"Chicken_Retail"	"Horse"	0.36
"684"	"Turkey_Farm"	"Horse"	0.4
"685"	"Turkey_Retail"	"Horse"	0.36
"686"	"Duck_Farm"	"Horse"	0.4
"687"	"Duck_Retail"	"Horse"	0.36
"688"	"Goose_Farm"	"Horse"	0.4
"689"	"Cow_Abattoir"	"Horse"	0.368
"690"	"Cow_Farm"	"Horse"	0.408
"691"	"Goat_Farm"	"Horse"	0.344
"692"	"Sheep_Farm"	"Horse"	0.344
"693"	"Cow_Retail"	"Horse"	0.368
"694"	"Pig_Farm"	"Horse"	0.4
"695"	"Pig_Retail"	"Horse"	0.36
"696"	"Sheep_Retail"	"Horse"	0.32
"697"	"Donkey"	"Horse"	0.04
"698"	"Horse"	"Horse"	0
"699"	"Llama"	"Horse"	0.04
"700"	"Seagull"	"Horse"	0.424
"701"	"Wild Goose"	"Horse"	0.448
"702"	"Raccoon"	"Horse"	0.312
"703"	"Cat"	"Horse"	0.168
"704"	"Dog"	"Horse"	0.168
"705"	"Fly"	"Horse"	0.392
"706"	"Rat"	"Horse"	0.2
"707"	"Skunk"	"Horse"	0.216
"708"	"Deer"	"Horse"	0.24
"709"	"Farm Soil"	"Horse"	0.392
"710"	"Sewage"	"Horse"	0.48
"711"	"Lake Water"	"Horse"	0.504
"712"	"Human_Urban"	"Horse"	0.48
"713"	"Human_Farm Worker"	"Horse"	0.592
"714"	"Human_Abattoir Worker"	"Horse"	0.592
"715"	"Farm Lagoon"	"Horse"	0.48
"716"	"Farm Manure"	"Horse"	0.464
"717"	"Fresh Produce"	"Horse"	0.44
"718"	"Raw Milk"	"Horse"	0.296
"719"	"Beach Sand"	"Horse"	0.496
"720"	"Irrigation Water"	"Horse"	0.52
"721"	"Chicken_Abattoir"	"Llama"	0.376
"722"	"Chicken_Farm"	"Llama"	0.4
"723"	"Chicken_Retail"	"Llama"	0.36
"724"	"Turkey_Farm"	"Llama"	0.4
"725"	"Turkey_Retail"	"Llama"	0.36
"726"	"Duck_Farm"	"Llama"	0.4
"727"	"Duck_Retail"	"Llama"	0.36
"728"	"Goose_Farm"	"Llama"	0.4
"729"	"Cow_Abattoir"	"Llama"	0.368
"730"	"Cow_Farm"	"Llama"	0.408
"731"	"Goat_Farm"	"Llama"	0.344
"732"	"Sheep_Farm"	"Llama"	0.344
"733"	"Cow_Retail"	"Llama"	0.368
"734"	"Pig_Farm"	"Llama"	0.4
"735"	"Pig_Retail"	"Llama"	0.36
"736"	"Sheep_Retail"	"Llama"	0.32
"737"	"Donkey"	"Llama"	0.04
"738"	"Horse"	"Llama"	0.04
"739"	"Llama"	"Llama"	0
"740"	"Seagull"	"Llama"	0.424
"741"	"Wild Goose"	"Llama"	0.448
"742"	"Raccoon"	"Llama"	0.312
"743"	"Cat"	"Llama"	0.168
"744"	"Dog"	"Llama"	0.168
"745"	"Fly"	"Llama"	0.392
"746"	"Rat"	"Llama"	0.2
"747"	"Skunk"	"Llama"	0.216
"748"	"Deer"	"Llama"	0.24
"749"	"Farm Soil"	"Llama"	0.392
"750"	"Sewage"	"Llama"	0.48
"751"	"Lake Water"	"Llama"	0.504
"752"	"Human_Urban"	"Llama"	0.48
"753"	"Human_Farm Worker"	"Llama"	0.592
"754"	"Human_Abattoir Worker"	"Llama"	0.592
"755"	"Farm Lagoon"	"Llama"	0.48
"756"	"Farm Manure"	"Llama"	0.464
"757"	"Fresh Produce"	"Llama"	0.44
"758"	"Raw Milk"	"Llama"	0.296
"759"	"Beach Sand"	"Llama"	0.496
"760"	"Irrigation Water"	"Llama"	0.52
"761"	"Chicken_Abattoir"	"Seagull"	0.36
"762"	"Chicken_Farm"	"Seagull"	0.384
"763"	"Chicken_Retail"	"Seagull"	0.384
"764"	"Turkey_Farm"	"Seagull"	0.384
"765"	"Turkey_Retail"	"Seagull"	0.384
"766"	"Duck_Farm"	"Seagull"	0.384
"767"	"Duck_Retail"	"Seagull"	0.384
"768"	"Goose_Farm"	"Seagull"	0.384
"769"	"Cow_Abattoir"	"Seagull"	0.432
"770"	"Cow_Farm"	"Seagull"	0.432
"771"	"Goat_Farm"	"Seagull"	0.448
"772"	"Sheep_Farm"	"Seagull"	0.448
"773"	"Cow_Retail"	"Seagull"	0.432
"774"	"Pig_Farm"	"Seagull"	0.464
"775"	"Pig_Retail"	"Seagull"	0.464
"776"	"Sheep_Retail"	"Seagull"	0.464
"777"	"Donkey"	"Seagull"	0.424
"778"	"Horse"	"Seagull"	0.424
"779"	"Llama"	"Seagull"	0.424
"780"	"Seagull"	"Seagull"	0
"781"	"Wild Goose"	"Seagull"	0.232
"782"	"Raccoon"	"Seagull"	0.216
"783"	"Cat"	"Seagull"	0.352
"784"	"Dog"	"Seagull"	0.352
"785"	"Fly"	"Seagull"	0.416
"786"	"Rat"	"Seagull"	0.304
"787"	"Skunk"	"Seagull"	0.32
"788"	"Deer"	"Seagull"	0.344
"789"	"Farm Soil"	"Seagull"	0.376
"790"	"Sewage"	"Seagull"	0.384
"791"	"Lake Water"	"Seagull"	0.488
"792"	"Human_Urban"	"Seagull"	0.424
"793"	"Human_Farm Worker"	"Seagull"	0.496
"794"	"Human_Abattoir Worker"	"Seagull"	0.496
"795"	"Farm Lagoon"	"Seagull"	0.464
"796"	"Farm Manure"	"Seagull"	0.448
"797"	"Fresh Produce"	"Seagull"	0.384
"798"	"Raw Milk"	"Seagull"	0.44
"799"	"Beach Sand"	"Seagull"	0.44
"800"	"Irrigation Water"	"Seagull"	0.504
"801"	"Chicken_Abattoir"	"Wild Goose"	0.464
"802"	"Chicken_Farm"	"Wild Goose"	0.448
"803"	"Chicken_Retail"	"Wild Goose"	0.448
"804"	"Turkey_Farm"	"Wild Goose"	0.448
"805"	"Turkey_Retail"	"Wild Goose"	0.448
"806"	"Duck_Farm"	"Wild Goose"	0.448
"807"	"Duck_Retail"	"Wild Goose"	0.448
"808"	"Goose_Farm"	"Wild Goose"	0.448
"809"	"Cow_Abattoir"	"Wild Goose"	0.496
"810"	"Cow_Farm"	"Wild Goose"	0.496
"811"	"Goat_Farm"	"Wild Goose"	0.512
"812"	"Sheep_Farm"	"Wild Goose"	0.512
"813"	"Cow_Retail"	"Wild Goose"	0.496
"814"	"Pig_Farm"	"Wild Goose"	0.528
"815"	"Pig_Retail"	"Wild Goose"	0.528
"816"	"Sheep_Retail"	"Wild Goose"	0.528
"817"	"Donkey"	"Wild Goose"	0.448
"818"	"Horse"	"Wild Goose"	0.448
"819"	"Llama"	"Wild Goose"	0.448
"820"	"Seagull"	"Wild Goose"	0.232
"821"	"Wild Goose"	"Wild Goose"	0
"822"	"Raccoon"	"Wild Goose"	0.32
"823"	"Cat"	"Wild Goose"	0.376
"824"	"Dog"	"Wild Goose"	0.376
"825"	"Fly"	"Wild Goose"	0.48
"826"	"Rat"	"Wild Goose"	0.328
"827"	"Skunk"	"Wild Goose"	0.304
"828"	"Deer"	"Wild Goose"	0.328
"829"	"Farm Soil"	"Wild Goose"	0.44
"830"	"Sewage"	"Wild Goose"	0.368
"831"	"Lake Water"	"Wild Goose"	0.352
"832"	"Human_Urban"	"Wild Goose"	0.488
"833"	"Human_Farm Worker"	"Wild Goose"	0.6
"834"	"Human_Abattoir Worker"	"Wild Goose"	0.6
"835"	"Farm Lagoon"	"Wild Goose"	0.488
"836"	"Farm Manure"	"Wild Goose"	0.512
"837"	"Fresh Produce"	"Wild Goose"	0.448
"838"	"Raw Milk"	"Wild Goose"	0.464
"839"	"Beach Sand"	"Wild Goose"	0.384
"840"	"Irrigation Water"	"Wild Goose"	0.408
"841"	"Chicken_Abattoir"	"Raccoon"	0.448
"842"	"Chicken_Farm"	"Raccoon"	0.432
"843"	"Chicken_Retail"	"Raccoon"	0.432
"844"	"Turkey_Farm"	"Raccoon"	0.432
"845"	"Turkey_Retail"	"Raccoon"	0.432
"846"	"Duck_Farm"	"Raccoon"	0.432
"847"	"Duck_Retail"	"Raccoon"	0.432
"848"	"Goose_Farm"	"Raccoon"	0.432
"849"	"Cow_Abattoir"	"Raccoon"	0.4
"850"	"Cow_Farm"	"Raccoon"	0.4
"851"	"Goat_Farm"	"Raccoon"	0.416
"852"	"Sheep_Farm"	"Raccoon"	0.416
"853"	"Cow_Retail"	"Raccoon"	0.4
"854"	"Pig_Farm"	"Raccoon"	0.432
"855"	"Pig_Retail"	"Raccoon"	0.432
"856"	"Sheep_Retail"	"Raccoon"	0.432
"857"	"Donkey"	"Raccoon"	0.312
"858"	"Horse"	"Raccoon"	0.312
"859"	"Llama"	"Raccoon"	0.312
"860"	"Seagull"	"Raccoon"	0.216
"861"	"Wild Goose"	"Raccoon"	0.32
"862"	"Raccoon"	"Raccoon"	0
"863"	"Cat"	"Raccoon"	0.32
"864"	"Dog"	"Raccoon"	0.32
"865"	"Fly"	"Raccoon"	0.344
"866"	"Rat"	"Raccoon"	0.232
"867"	"Skunk"	"Raccoon"	0.248
"868"	"Deer"	"Raccoon"	0.312
"869"	"Farm Soil"	"Raccoon"	0.384
"870"	"Sewage"	"Raccoon"	0.432
"871"	"Lake Water"	"Raccoon"	0.496
"872"	"Human_Urban"	"Raccoon"	0.472
"873"	"Human_Farm Worker"	"Raccoon"	0.504
"874"	"Human_Abattoir Worker"	"Raccoon"	0.504
"875"	"Farm Lagoon"	"Raccoon"	0.472
"876"	"Farm Manure"	"Raccoon"	0.456
"877"	"Fresh Produce"	"Raccoon"	0.392
"878"	"Raw Milk"	"Raccoon"	0.408
"879"	"Beach Sand"	"Raccoon"	0.448
"880"	"Irrigation Water"	"Raccoon"	0.552
"881"	"Chicken_Abattoir"	"Cat"	0.424
"882"	"Chicken_Farm"	"Cat"	0.488
"883"	"Chicken_Retail"	"Cat"	0.448
"884"	"Turkey_Farm"	"Cat"	0.488
"885"	"Turkey_Retail"	"Cat"	0.448
"886"	"Duck_Farm"	"Cat"	0.488
"887"	"Duck_Retail"	"Cat"	0.448
"888"	"Goose_Farm"	"Cat"	0.488
"889"	"Cow_Abattoir"	"Cat"	0.496
"890"	"Cow_Farm"	"Cat"	0.536
"891"	"Goat_Farm"	"Cat"	0.472
"892"	"Sheep_Farm"	"Cat"	0.472
"893"	"Cow_Retail"	"Cat"	0.496
"894"	"Pig_Farm"	"Cat"	0.488
"895"	"Pig_Retail"	"Cat"	0.448
"896"	"Sheep_Retail"	"Cat"	0.448
"897"	"Donkey"	"Cat"	0.168
"898"	"Horse"	"Cat"	0.168
"899"	"Llama"	"Cat"	0.168
"900"	"Seagull"	"Cat"	0.352
"901"	"Wild Goose"	"Cat"	0.376
"902"	"Raccoon"	"Cat"	0.32
"903"	"Cat"	"Cat"	0
"904"	"Dog"	"Cat"	0.0159999999999999
"905"	"Fly"	"Cat"	0.44
"906"	"Rat"	"Cat"	0.208
"907"	"Skunk"	"Cat"	0.184
"908"	"Deer"	"Cat"	0.208
"909"	"Farm Soil"	"Cat"	0.52
"910"	"Sewage"	"Cat"	0.328
"911"	"Lake Water"	"Cat"	0.552
"912"	"Human_Urban"	"Cat"	0.328
"913"	"Human_Farm Worker"	"Cat"	0.6
"914"	"Human_Abattoir Worker"	"Cat"	0.6
"915"	"Farm Lagoon"	"Cat"	0.608
"916"	"Farm Manure"	"Cat"	0.592
"917"	"Fresh Produce"	"Cat"	0.528
"918"	"Raw Milk"	"Cat"	0.384
"919"	"Beach Sand"	"Cat"	0.464
"920"	"Irrigation Water"	"Cat"	0.568
"921"	"Chicken_Abattoir"	"Dog"	0.424
"922"	"Chicken_Farm"	"Dog"	0.488
"923"	"Chicken_Retail"	"Dog"	0.448
"924"	"Turkey_Farm"	"Dog"	0.488
"925"	"Turkey_Retail"	"Dog"	0.448
"926"	"Duck_Farm"	"Dog"	0.488
"927"	"Duck_Retail"	"Dog"	0.448
"928"	"Goose_Farm"	"Dog"	0.488
"929"	"Cow_Abattoir"	"Dog"	0.496
"930"	"Cow_Farm"	"Dog"	0.536
"931"	"Goat_Farm"	"Dog"	0.472
"932"	"Sheep_Farm"	"Dog"	0.472
"933"	"Cow_Retail"	"Dog"	0.496
"934"	"Pig_Farm"	"Dog"	0.488
"935"	"Pig_Retail"	"Dog"	0.448
"936"	"Sheep_Retail"	"Dog"	0.448
"937"	"Donkey"	"Dog"	0.168
"938"	"Horse"	"Dog"	0.168
"939"	"Llama"	"Dog"	0.168
"940"	"Seagull"	"Dog"	0.352
"941"	"Wild Goose"	"Dog"	0.376
"942"	"Raccoon"	"Dog"	0.32
"943"	"Cat"	"Dog"	0.0159999999999999
"944"	"Dog"	"Dog"	0
"945"	"Fly"	"Dog"	0.44
"946"	"Rat"	"Dog"	0.208
"947"	"Skunk"	"Dog"	0.184
"948"	"Deer"	"Dog"	0.208
"949"	"Farm Soil"	"Dog"	0.52
"950"	"Sewage"	"Dog"	0.328
"951"	"Lake Water"	"Dog"	0.552
"952"	"Human_Urban"	"Dog"	0.328
"953"	"Human_Farm Worker"	"Dog"	0.6
"954"	"Human_Abattoir Worker"	"Dog"	0.6
"955"	"Farm Lagoon"	"Dog"	0.608
"956"	"Farm Manure"	"Dog"	0.592
"957"	"Fresh Produce"	"Dog"	0.528
"958"	"Raw Milk"	"Dog"	0.384
"959"	"Beach Sand"	"Dog"	0.464
"960"	"Irrigation Water"	"Dog"	0.568
"961"	"Chicken_Abattoir"	"Fly"	0.488
"962"	"Chicken_Farm"	"Fly"	0.432
"963"	"Chicken_Retail"	"Fly"	0.472
"964"	"Turkey_Farm"	"Fly"	0.432
"965"	"Turkey_Retail"	"Fly"	0.472
"966"	"Duck_Farm"	"Fly"	0.432
"967"	"Duck_Retail"	"Fly"	0.472
"968"	"Goose_Farm"	"Fly"	0.432
"969"	"Cow_Abattoir"	"Fly"	0.48
"970"	"Cow_Farm"	"Fly"	0.44
"971"	"Goat_Farm"	"Fly"	0.416
"972"	"Sheep_Farm"	"Fly"	0.416
"973"	"Cow_Retail"	"Fly"	0.48
"974"	"Pig_Farm"	"Fly"	0.432
"975"	"Pig_Retail"	"Fly"	0.472
"976"	"Sheep_Retail"	"Fly"	0.472
"977"	"Donkey"	"Fly"	0.392
"978"	"Horse"	"Fly"	0.392
"979"	"Llama"	"Fly"	0.392
"980"	"Seagull"	"Fly"	0.416
"981"	"Wild Goose"	"Fly"	0.48
"982"	"Raccoon"	"Fly"	0.344
"983"	"Cat"	"Fly"	0.44
"984"	"Dog"	"Fly"	0.44
"985"	"Fly"	"Fly"	0
"986"	"Rat"	"Fly"	0.432
"987"	"Skunk"	"Fly"	0.448
"988"	"Deer"	"Fly"	0.432
"989"	"Farm Soil"	"Fly"	0.424
"990"	"Sewage"	"Fly"	0.632
"991"	"Lake Water"	"Fly"	0.496
"992"	"Human_Urban"	"Fly"	0.552
"993"	"Human_Farm Worker"	"Fly"	0.424
"994"	"Human_Abattoir Worker"	"Fly"	0.464
"995"	"Farm Lagoon"	"Fly"	0.512
"996"	"Farm Manure"	"Fly"	0.496
"997"	"Fresh Produce"	"Fly"	0.392
"998"	"Raw Milk"	"Fly"	0.448
"999"	"Beach Sand"	"Fly"	0.448
"1000"	"Irrigation Water"	"Fly"	0.512
"1001"	"Chicken_Abattoir"	"Rat"	0.376
"1002"	"Chicken_Farm"	"Rat"	0.36
"1003"	"Chicken_Retail"	"Rat"	0.36
"1004"	"Turkey_Farm"	"Rat"	0.36
"1005"	"Turkey_Retail"	"Rat"	0.36
"1006"	"Duck_Farm"	"Rat"	0.36
"1007"	"Duck_Retail"	"Rat"	0.36
"1008"	"Goose_Farm"	"Rat"	0.36
"1009"	"Cow_Abattoir"	"Rat"	0.408
"1010"	"Cow_Farm"	"Rat"	0.408
"1011"	"Goat_Farm"	"Rat"	0.344
"1012"	"Sheep_Farm"	"Rat"	0.344
"1013"	"Cow_Retail"	"Rat"	0.408
"1014"	"Pig_Farm"	"Rat"	0.36
"1015"	"Pig_Retail"	"Rat"	0.36
"1016"	"Sheep_Retail"	"Rat"	0.36
"1017"	"Donkey"	"Rat"	0.2
"1018"	"Horse"	"Rat"	0.2
"1019"	"Llama"	"Rat"	0.2
"1020"	"Seagull"	"Rat"	0.304
"1021"	"Wild Goose"	"Rat"	0.328
"1022"	"Raccoon"	"Rat"	0.232
"1023"	"Cat"	"Rat"	0.208
"1024"	"Dog"	"Rat"	0.208
"1025"	"Fly"	"Rat"	0.432
"1026"	"Rat"	"Rat"	0
"1027"	"Skunk"	"Rat"	0.0559999999999999
"1028"	"Deer"	"Rat"	0.12
"1029"	"Farm Soil"	"Rat"	0.472
"1030"	"Sewage"	"Rat"	0.4
"1031"	"Lake Water"	"Rat"	0.464
"1032"	"Human_Urban"	"Rat"	0.44
"1033"	"Human_Farm Worker"	"Rat"	0.632
"1034"	"Human_Abattoir Worker"	"Rat"	0.632
"1035"	"Farm Lagoon"	"Rat"	0.52
"1036"	"Farm Manure"	"Rat"	0.544
"1037"	"Fresh Produce"	"Rat"	0.4
"1038"	"Raw Milk"	"Rat"	0.296
"1039"	"Beach Sand"	"Rat"	0.456
"1040"	"Irrigation Water"	"Rat"	0.52
"1041"	"Chicken_Abattoir"	"Skunk"	0.392
"1042"	"Chicken_Farm"	"Skunk"	0.376
"1043"	"Chicken_Retail"	"Skunk"	0.376
"1044"	"Turkey_Farm"	"Skunk"	0.376
"1045"	"Turkey_Retail"	"Skunk"	0.376
"1046"	"Duck_Farm"	"Skunk"	0.376
"1047"	"Duck_Retail"	"Skunk"	0.376
"1048"	"Goose_Farm"	"Skunk"	0.376
"1049"	"Cow_Abattoir"	"Skunk"	0.424
"1050"	"Cow_Farm"	"Skunk"	0.424
"1051"	"Goat_Farm"	"Skunk"	0.36
"1052"	"Sheep_Farm"	"Skunk"	0.36
"1053"	"Cow_Retail"	"Skunk"	0.424
"1054"	"Pig_Farm"	"Skunk"	0.376
"1055"	"Pig_Retail"	"Skunk"	0.376
"1056"	"Sheep_Retail"	"Skunk"	0.376
"1057"	"Donkey"	"Skunk"	0.216
